id,speed,travel_time,status,data_as_of,link_id,link_name,link_points,encoded_poly_line,borough,owner,transcom_id,data_id
165,26.4,40.9,OK,2026-01-15T08:05:00.000,CHD_MM_015,Madhya Marg - Sec 15 to 16,"30.7268,76.7764",,CHANDIGARH,CHDTA,1165,165
166,31.4,34.4,OK,2026-01-15T08:05:00.000,CHD_MM_016,Madhya Marg - Sec 16 to 17,"30.7241,76.7761",,CHANDIGARH,CHDTA,1166,166
167,29.2,37.0,OK,2026-01-15T08:05:00.000,CHD_MM_017,Madhya Marg - Sec 17 to 18,"30.7214,76.7752",,CHANDIGARH,CHDTA,1167,167
168,25.1,43.0,OK,2026-01-15T08:05:00.000,CHD_MM_018,Madhya Marg - Sec 18 to 19,"30.7186,76.7762",,CHANDIGARH,CHDTA,1168,168
169,36.6,29.5,OK,2026-01-15T08:05:00.000,CHD_MM_019,Madhya Marg - Sec 19 to 20,"30.7159,76.7769",,CHANDIGARH,CHDTA,1169,169
170,34.6,31.2,OK,2026-01-15T08:05:00.000,CHD_MM_020,Madhya Marg - Sec 20 to 21,"30.7132,76.7746",,CHANDIGARH,CHDTA,1170,170
171,28.9,37.4,OK,2026-01-15T08:05:00.000,CHD_MM_021,Madhya Marg - Sec 21 to 22,"30.7105,76.7769",,CHANDIGARH,CHDTA,1171,171
172,36.1,29.9,OK,2026-01-15T08:05:00.000,CHD_MM_022,Madhya Marg - Sec 22 to 23,"30.7077,76.7766",,CHANDIGARH,CHDTA,1172,172
173,33.3,32.4,OK,2026-01-15T08:05:00.000,CHD_MM_023,Madhya Marg - Sec 23 to 24,"30.705,76.7756",,CHANDIGARH,CHDTA,1173,173
174,31.4,34.4,OK,2026-01-15T08:05:00.000,CHD_JM_001,Jan Marg - Seg 1,"30.7516,76.77",,CHANDIGARH,CHDTA,1174,174
175,25.1,43.0,OK,2026-01-15T08:05:00.000,CHD_JM_002,Jan Marg - Seg 2,"30.7596,76.773",,CHANDIGARH,CHDTA,1175,175
176,26.1,41.4,OK,2026-01-15T08:05:00.000,CHD_JM_003,Jan Marg - Seg 3,"30.7534,76.776",,CHANDIGARH,CHDTA,1176,176
177,38.2,28.3,OK,2026-01-15T08:05:00.000,CHD_JM_004,Jan Marg - Seg 4,"30.7509,76.779",,CHANDIGARH,CHDTA,1177,177
178,38.6,28.0,OK,2026-01-15T08:05:00.000,CHD_JM_005,Jan Marg - Seg 5,"30.751,76.782",,CHANDIGARH,CHDTA,1178,178
179,33.2,32.5,OK,2026-01-15T08:05:00.000,CHD_JM_006,Jan Marg - Seg 6,"30.7585,76.785",,CHANDIGARH,CHDTA,1179,179
180,37.5,28.8,OK,2026-01-15T08:05:00.000,CHD_JM_007,Jan Marg - Seg 7,"30.756,76.788",,CHANDIGARH,CHDTA,1180,180
181,33.7,32.0,OK,2026-01-15T08:05:00.000,CHD_JM_008,Jan Marg - Seg 8,"30.7581,76.791",,CHANDIGARH,CHDTA,1181,181
182,27.2,39.7,OK,2026-01-15T08:05:00.000,CHD_JM_009,Jan Marg - Seg 9,"30.7573,76.794",,CHANDIGARH,CHDTA,1182,182
183,26.9,40.1,OK,2026-01-15T08:05:00.000,CHD_JM_010,Jan Marg - Seg 10,"30.7554,76.797",,CHANDIGARH,CHDTA,1183,183
184,29.6,36.5,OK,2026-01-15T08:05:00.000,CHD_JM_011,Jan Marg - Seg 11,"30.7597,76.8",,CHANDIGARH,CHDTA,1184,184
185,38.5,28.1,OK,2026-01-15T08:05:00.000,CHD_JM_012,Jan Marg - Seg 12,"30.7538,76.803",,CHANDIGARH,CHDTA,1185,185
186,36.9,29.3,OK,2026-01-15T08:05:00.000,CHD_JM_013,Jan Marg - Seg 13,"30.7555,76.806",,CHANDIGARH,CHDTA,1186,186
187,37.9,28.5,OK,2026-01-15T08:05:00.000,CHD_JM_014,Jan Marg - Seg 14,"30.7583,76.809",,CHANDIGARH,CHDTA,1187,187
188,38.5,28.1,OK,2026-01-15T08:05:00.000,CHD_JM_015,Jan Marg - Seg 15,"30.7562,76.812",,CHANDIGARH,CHDTA,1188,188
189,28.2,38.3,OK,2026-01-15T08:05:00.000,CHD_JM_016,Jan Marg - Seg 16,"30.7586,76.815",,CHANDIGARH,CHDTA,1189,189
190,28.7,37.6,OK,2026-01-15T08:05:00.000,CHD_DM_001,Dakshin Marg - Seg 1,"30.7208,76.77",,CHANDIGARH,CHDTA,1190,190
191,26.5,40.8,OK,2026-01-15T08:05:00.000,CHD_DM_002,Dakshin Marg - Seg 2,"30.722,76.7733",,CHANDIGARH,CHDTA,1191,191
192,36.7,29.4,OK,2026-01-15T08:05:00.000,CHD_DM_003,Dakshin Marg - Seg 3,"30.7155,76.7767",,CHANDIGARH,CHDTA,1192,192
193,38.3,28.2,OK,2026-01-15T08:05:00.000,CHD_DM_004,Dakshin Marg - Seg 4,"30.7173,76.78",,CHANDIGARH,CHDTA,1193,193
194,31.1,34.7,OK,2026-01-15T08:05:00.000,CHD_DM_005,Dakshin Marg - Seg 5,"30.7179,76.7833",,CHANDIGARH,CHDTA,1194,194
195,34.3,31.5,OK,2026-01-15T08:05:00.000,CHD_DM_006,Dakshin Marg - Seg 6,"30.7158,76.7867",,CHANDIGARH,CHDTA,1195,195
196,27.3,39.6,OK,2026-01-15T08:05:00.000,CHD_DM_007,Dakshin Marg - Seg 7,"30.7173,76.79",,CHANDIGARH,CHDTA,1196,196
197,38.9,27.8,OK,2026-01-15T08:05:00.000,CHD_DM_008,Dakshin Marg - Seg 8,"30.716,76.7933",,CHANDIGARH,CHDTA,1197,197
198,38.0,28.4,OK,2026-01-15T08:05:00.000,CHD_DM_009,Dakshin Marg - Seg 9,"30.7178,76.7967",,CHANDIGARH,CHDTA,1198,198
199,39.6,27.3,OK,2026-01-15T08:05:00.000,CHD_DM_010,Dakshin Marg - Seg 10,"30.7214,76.8",,CHANDIGARH,CHDTA,1199,199
200,37.2,29.0,OK,2026-01-15T08:05:00.000,CHD_DM_011,Dakshin Marg - Seg 11,"30.7186,76.8033",,CHANDIGARH,CHDTA,1200,200
201,38.2,28.3,OK,2026-01-15T08:05:00.000,CHD_DM_012,Dakshin Marg - Seg 12,"30.7187,76.8067",,CHANDIGARH,CHDTA,1201,201
202,25.4,42.5,OK,2026-01-15T08:05:00.000,CHD_DM_013,Dakshin Marg - Seg 13,"30.7171,76.81",,CHANDIGARH,CHDTA,1202,202
203,36.0,30.0,OK,2026-01-15T08:05:00.000,CHD_DM_014,Dakshin Marg - Seg 14,"30.7177,76.8133",,CHANDIGARH,CHDTA,1203,203
204,30.0,36.0,OK,2026-01-15T08:05:00.000,CHD_DM_015,Dakshin Marg - Seg 15,"30.7244,76.8167",,CHANDIGARH,CHDTA,1204,204
205,39.0,27.7,OK,2026-01-15T08:05:00.000,CHD_DM_016,Dakshin Marg - Seg 16,"30.7215,76.82",,CHANDIGARH,CHDTA,1205,205
206,37.0,29.2,OK,2026-01-15T08:05:00.000,CHD_HM_001,Himalaya Marg - Seg 1,"30.723,76.75",,CHANDIGARH,CHDTA,1206,206
207,38.0,28.4,OK,2026-01-15T08:05:00.000,CHD_HM_002,Himalaya Marg - Seg 2,"30.7209,76.7532",,CHANDIGARH,CHDTA,1207,207
208,37.2,29.0,OK,2026-01-15T08:05:00.000,CHD_HM_003,Himalaya Marg - Seg 3,"30.7236,76.7564",,CHANDIGARH,CHDTA,1208,208
209,29.0,37.2,OK,2026-01-15T08:05:00.000,CHD_HM_004,Himalaya Marg - Seg 4,"30.7208,76.7595",,CHANDIGARH,CHDTA,1209,209
210,36.8,29.3,OK,2026-01-15T08:05:00.000,CHD_HM_005,Himalaya Marg - Seg 5,"30.7219,76.7627",,CHANDIGARH,CHDTA,1210,210
211,26.6,40.6,OK,2026-01-15T08:05:00.000,CHD_HM_006,Himalaya Marg - Seg 6,"30.7249,76.7659",,CHANDIGARH,CHDTA,1211,211
212,38.1,28.3,OK,2026-01-15T08:05:00.000,CHD_HM_007,Himalaya Marg - Seg 7,"30.7232,76.7691",,CHANDIGARH,CHDTA,1212,212
213,37.9,28.5,OK,2026-01-15T08:05:00.000,CHD_HM_008,Himalaya Marg - Seg 8,"30.7228,76.7723",,CHANDIGARH,CHDTA,1213,213
214,28.3,38.2,OK,2026-01-15T08:05:00.000,CHD_HM_009,Himalaya Marg - Seg 9,"30.7234,76.7755",,CHANDIGARH,CHDTA,1214,214
215,37.2,29.0,OK,2026-01-15T08:05:00.000,CHD_HM_010,Himalaya Marg - Seg 10,"30.7242,76.7786",,CHANDIGARH,CHDTA,1215,215
216,31.9,33.9,OK,2026-01-15T08:05:00.000,CHD_HM_011,Himalaya Marg - Seg 11,"30.7239,76.7818",,CHANDIGARH,CHDTA,1216,216
217,29.6,36.5,OK,2026-01-15T08:05:00.000,CHD_HM_012,Himalaya Marg - Seg 12,"30.7211,76.785",,CHANDIGARH,CHDTA,1217,217
218,36.9,29.3,OK,2026-01-15T08:05:00.000,CHD_VP_001,Vidhya Path - Seg 1,"30.7453,76.76",,CHANDIGARH,CHDTA,1218,218
219,28.4,38.0,OK,2026-01-15T08:05:00.000,CHD_VP_002,Vidhya Path - Seg 2,"30.7482,76.7641",,CHANDIGARH,CHDTA,1219,219
220,25.4,42.5,OK,2026-01-15T08:05:00.000,CHD_VP_003,Vidhya Path - Seg 3,"30.7477,76.7682",,CHANDIGARH,CHDTA,1220,220
221,27.9,38.7,OK,2026-01-15T08:05:00.000,CHD_VP_004,Vidhya Path - Seg 4,"30.7471,76.7723",,CHANDIGARH,CHDTA,1221,221
222,29.9,36.1,OK,2026-01-15T08:05:00.000,CHD_VP_005,Vidhya Path - Seg 5,"30.7544,76.7764",,CHANDIGARH,CHDTA,1222,222
223,38.0,28.4,OK,2026-01-15T08:05:00.000,CHD_VP_006,Vidhya Path - Seg 6,"30.7538,76.7805",,CHANDIGARH,CHDTA,1223,223
224,39.5,27.3,OK,2026-01-15T08:05:00.000,CHD_VP_007,Vidhya Path - Seg 7,"30.7481,76.7845",,CHANDIGARH,CHDTA,1224,224
225,29.2,37.0,OK,2026-01-15T08:05:00.000,CHD_VP_008,Vidhya Path - Seg 8,"30.7516,76.7886",,CHANDIGARH,CHDTA,1225,225
226,34.6,31.2,OK,2026-01-15T08:05:00.000,CHD_VP_009,Vidhya Path - Seg 9,"30.749,76.7927",,CHANDIGARH,CHDTA,1226,226
227,31.0,34.8,OK,2026-01-15T08:05:00.000,CHD_VP_010,Vidhya Path - Seg 10,"30.7541,76.7968",,CHANDIGARH,CHDTA,1227,227
228,39.7,27.2,OK,2026-01-15T08:05:00.000,CHD_VP_011,Vidhya Path - Seg 11,"30.7496,76.8009",,CHANDIGARH,CHDTA,1228,228
229,33.0,32.7,OK,2026-01-15T08:05:00.000,CHD_VP_012,Vidhya Path - Seg 12,"30.7476,76.805",,CHANDIGARH,CHDTA,1229,229
230,39.1,27.6,OK,2026-01-15T08:05:00.000,CHD_PM_001,Purv Marg - Seg 1,"30.7125,76.79",,CHANDIGARH,CHDTA,1230,230
231,26.7,40.4,OK,2026-01-15T08:05:00.000,CHD_PM_002,Purv Marg - Seg 2,"30.7156,76.7936",,CHANDIGARH,CHDTA,1231,231
232,39.6,27.3,OK,2026-01-15T08:05:00.000,CHD_PM_003,Purv Marg - Seg 3,"30.7126,76.7973",,CHANDIGARH,CHDTA,1232,232
233,27.7,39.0,OK,2026-01-15T08:05:00.000,CHD_PM_004,Purv Marg - Seg 4,"30.7158,76.8009",,CHANDIGARH,CHDTA,1233,233
234,39.4,27.4,OK,2026-01-15T08:05:00.000,CHD_PM_005,Purv Marg - Seg 5,"30.719,76.8045",,CHANDIGARH,CHDTA,1234,234
235,29.0,37.2,OK,2026-01-15T08:05:00.000,CHD_PM_006,Purv Marg - Seg 6,"30.714,76.8082",,CHANDIGARH,CHDTA,1235,235
236,26.6,40.6,OK,2026-01-15T08:05:00.000,CHD_PM_007,Purv Marg - Seg 7,"30.7122,76.8118",,CHANDIGARH,CHDTA,1236,236
237,31.5,34.3,OK,2026-01-15T08:05:00.000,CHD_PM_008,Purv Marg - Seg 8,"30.72,76.8155",,CHANDIGARH,CHDTA,1237,237
238,35.9,30.1,OK,2026-01-15T08:05:00.000,CHD_PM_009,Purv Marg - Seg 9,"30.7151,76.8191",,CHANDIGARH,CHDTA,1238,238
239,29.7,36.4,OK,2026-01-15T08:05:00.000,CHD_PM_010,Purv Marg - Seg 10,"30.7109,76.8227",,CHANDIGARH,CHDTA,1239,239
240,34.1,31.7,OK,2026-01-15T08:05:00.000,CHD_PM_011,Purv Marg - Seg 11,"30.7105,76.8264",,CHANDIGARH,CHDTA,1240,240
241,32.7,33.0,OK,2026-01-15T08:05:00.000,CHD_PM_012,Purv Marg - Seg 12,"30.7111,76.83",,CHANDIGARH,CHDTA,1241,241
242,30.8,35.1,OK,2026-01-15T08:05:00.000,CHD_S8_001,Sec 8/9 Road - Seg 1,"30.75,76.7791",,CHANDIGARH,CHDTA,1242,242
243,33.6,32.1,OK,2026-01-15T08:05:00.000,CHD_S8_002,Sec 8/9 Road - Seg 2,"30.7521,76.7794",,CHANDIGARH,CHDTA,1243,243
244,28.8,37.5,OK,2026-01-15T08:05:00.000,CHD_S8_003,Sec 8/9 Road - Seg 3,"30.7543,76.7786",,CHANDIGARH,CHDTA,1244,244
245,35.6,30.3,OK,2026-01-15T08:05:00.000,CHD_S8_004,Sec 8/9 Road - Seg 4,"30.7564,76.7779",,CHANDIGARH,CHDTA,1245,245
246,25.0,43.2,OK,2026-01-15T08:05:00.000,CHD_S8_005,Sec 8/9 Road - Seg 5,"30.7586,76.7786",,CHANDIGARH,CHDTA,1246,246
247,38.9,27.8,OK,2026-01-15T08:05:00.000,CHD_S8_006,Sec 8/9 Road - Seg 6,"30.7607,76.7798",,CHANDIGARH,CHDTA,1247,247
248,33.1,32.6,OK,2026-01-15T08:05:00.000,CHD_S8_007,Sec 8/9 Road - Seg 7,"30.7629,76.7789",,CHANDIGARH,CHDTA,1248,248
249,35.8,30.2,OK,2026-01-15T08:05:00.000,CHD_S8_008,Sec 8/9 Road - Seg 8,"30.765,76.7797",,CHANDIGARH,CHDTA,1249,249
250,36.1,29.9,OK,2026-01-15T08:05:00.000,CHD_S16_001,Sec 16/17 Road - Seg 1,"30.75,76.7857",,CHANDIGARH,CHDTA,1250,250
251,35.1,30.8,OK,2026-01-15T08:05:00.000,CHD_S16_002,Sec 16/17 Road - Seg 2,"30.7521,76.784",,CHANDIGARH,CHDTA,1251,251
252,30.5,35.4,OK,2026-01-15T08:05:00.000,CHD_S16_003,Sec 16/17 Road - Seg 3,"30.7543,76.7854",,CHANDIGARH,CHDTA,1252,252
253,26.0,41.5,OK,2026-01-15T08:05:00.000,CHD_S16_004,Sec 16/17 Road - Seg 4,"30.7564,76.7854",,CHANDIGARH,CHDTA,1253,253
254,35.0,30.9,OK,2026-01-15T08:05:00.000,CHD_S16_005,Sec 16/17 Road - Seg 5,"30.7586,76.7851",,CHANDIGARH,CHDTA,1254,254
255,30.0,36.0,OK,2026-01-15T08:05:00.000,CHD_S16_006,Sec 16/17 Road - Seg 6,"30.7607,76.7845",,CHANDIGARH,CHDTA,1255,255
256,29.7,36.4,OK,2026-01-15T08:05:00.000,CHD_S16_007,Sec 16/17 Road - Seg 7,"30.7629,76.7853",,CHANDIGARH,CHDTA,1256,256
257,37.7,28.6,OK,2026-01-15T08:05:00.000,CHD_S16_008,Sec 16/17 Road - Seg 8,"30.765,76.7842",,CHANDIGARH,CHDTA,1257,257
258,35.8,30.2,OK,2026-01-15T08:05:00.000,CHD_S22_001,Sec 22/23 Road - Seg 1,"30.75,76.7919",,CHANDIGARH,CHDTA,1258,258
259,29.5,36.6,OK,2026-01-15T08:05:00.000,CHD_S22_002,Sec 22/23 Road - Seg 2,"30.7521,76.7919",,CHANDIGARH,CHDTA,1259,259
260,29.6,36.5,OK,2026-01-15T08:05:00.000,CHD_S22_003,Sec 22/23 Road - Seg 3,"30.7543,76.7929",,CHANDIGARH,CHDTA,1260,260
261,31.1,34.7,OK,2026-01-15T08:05:00.000,CHD_S22_004,Sec 22/23 Road - Seg 4,"30.7564,76.7928",,CHANDIGARH,CHDTA,1261,261
262,31.0,34.8,OK,2026-01-15T08:05:00.000,CHD_S22_005,Sec 22/23 Road - Seg 5,"30.7586,76.7915",,CHANDIGARH,CHDTA,1262,262
263,29.4,36.7,OK,2026-01-15T08:05:00.000,CHD_S22_006,Sec 22/23 Road - Seg 6,"30.7607,76.792",,CHANDIGARH,CHDTA,1263,263
264,26.9,40.1,OK,2026-01-15T08:05:00.000,CHD_S22_007,Sec 22/23 Road - Seg 7,"30.7629,76.7914",,CHANDIGARH,CHDTA,1264,264
265,31.3,34.5,OK,2026-01-15T08:05:00.000,CHD_S22_008,Sec 22/23 Road - Seg 8,"30.765,76.7928",,CHANDIGARH,CHDTA,1265,265
266,39.1,27.6,OK,2026-01-15T08:05:00.000,CHD_S34_001,Sec 34/35 Road - Seg 1,"30.75,76.7997",,CHANDIGARH,CHDTA,1266,266
267,35.2,30.7,OK,2026-01-15T08:05:00.000,CHD_S34_002,Sec 34/35 Road - Seg 2,"30.7521,76.7986",,CHANDIGARH,CHDTA,1267,267
268,38.5,28.1,OK,2026-01-15T08:05:00.000,CHD_S34_003,Sec 34/35 Road - Seg 3,"30.7543,76.7993",,CHANDIGARH,CHDTA,1268,268
269,34.2,31.6,OK,2026-01-15T08:05:00.000,CHD_S34_004,Sec 34/35 Road - Seg 4,"30.7564,76.7992",,CHANDIGARH,CHDTA,1269,269
270,29.5,36.6,OK,2026-01-15T08:05:00.000,CHD_S34_005,Sec 34/35 Road - Seg 5,"30.7586,76.7983",,CHANDIGARH,CHDTA,1270,270
271,33.2,32.5,OK,2026-01-15T08:05:00.000,CHD_S34_006,Sec 34/35 Road - Seg 6,"30.7607,76.7995",,CHANDIGARH,CHDTA,1271,271
272,25.0,43.2,OK,2026-01-15T08:05:00.000,CHD_S34_007,Sec 34/35 Road - Seg 7,"30.7629,76.7991",,CHANDIGARH,CHDTA,1272,272
273,29.3,36.9,OK,2026-01-15T08:05:00.000,CHD_S34_008,Sec 34/35 Road - Seg 8,"30.765,76.7996",,CHANDIGARH,CHDTA,1273,273
274,31.4,34.4,OK,2026-01-15T08:05:00.000,CHD_EL_001,Elante Mall Approach - Seg 1,"30.7061,76.8016",,CHANDIGARH,CHDTA,1274,274
275,33.7,32.0,OK,2026-01-15T08:05:00.000,CHD_EL_002,Elante Mall Approach - Seg 2,"30.7071,76.8024",,CHANDIGARH,CHDTA,1275,275
276,34.8,31.0,OK,2026-01-15T08:05:00.000,CHD_EL_003,Elante Mall Approach - Seg 3,"30.7081,76.8032",,CHANDIGARH,CHDTA,1276,276
277,32.0,33.8,OK,2026-01-15T08:05:00.000,CHD_EL_004,Elante Mall Approach - Seg 4,"30.7091,76.804",,CHANDIGARH,CHDTA,1277,277
278,31.6,34.2,OK,2026-01-15T08:05:00.000,CHD_EL_005,Elante Mall Approach - Seg 5,"30.7101,76.8048",,CHANDIGARH,CHDTA,1278,278
279,28.2,38.3,OK,2026-01-15T08:05:00.000,CHD_IT_001,IT Park Approach - Seg 1,"30.727,76.801",,CHANDIGARH,CHDTA,1279,279
280,32.1,33.6,OK,2026-01-15T08:05:00.000,CHD_IT_002,IT Park Approach - Seg 2,"30.728,76.8018",,CHANDIGARH,CHDTA,1280,280
281,38.5,28.1,OK,2026-01-15T08:05:00.000,CHD_IT_003,IT Park Approach - Seg 3,"30.729,76.8026",,CHANDIGARH,CHDTA,1281,281
282,36.9,29.3,OK,2026-01-15T08:05:00.000,CHD_IT_004,IT Park Approach - Seg 4,"30.73,76.8034",,CHANDIGARH,CHDTA,1282,282
283,27.5,39.3,OK,2026-01-15T08:05:00.000,CHD_IT_005,IT Park Approach - Seg 5,"30.731,76.8042",,CHANDIGARH,CHDTA,1283,283
284,26.3,41.1,OK,2026-01-15T08:05:00.000,CHD_PG_001,PGI Hospital Approach - Seg 1,"30.7646,76.776",,CHANDIGARH,CHDTA,1284,284
285,32.7,33.0,OK,2026-01-15T08:05:00.000,CHD_PG_002,PGI Hospital Approach - Seg 2,"30.7654,76.7766",,CHANDIGARH,CHDTA,1285,285
286,34.5,31.3,OK,2026-01-15T08:05:00.000,CHD_PG_003,PGI Hospital Approach - Seg 3,"30.7662,76.7772",,CHANDIGARH,CHDTA,1286,286
287,30.0,36.0,OK,2026-01-15T08:05:00.000,CHD_PG_004,PGI Hospital Approach - Seg 4,"30.767,76.7778",,CHANDIGARH,CHDTA,1287,287
288,37.3,29.0,OK,2026-01-15T08:05:00.000,CHD_PG_005,PGI Hospital Approach - Seg 5,"30.7678,76.7784",,CHANDIGARH,CHDTA,1288,288
289,36.3,29.8,OK,2026-01-15T08:05:00.000,CHD_IB_001,ISBT Approach - Seg 1,"30.7226,76.7511",,CHANDIGARH,CHDTA,1289,289
290,35.1,30.8,OK,2026-01-15T08:05:00.000,CHD_IB_002,ISBT Approach - Seg 2,"30.7235,76.7521",,CHANDIGARH,CHDTA,1290,290
291,28.4,38.0,OK,2026-01-15T08:05:00.000,CHD_IB_003,ISBT Approach - Seg 3,"30.7244,76.7531",,CHANDIGARH,CHDTA,1291,291
292,28.0,38.6,OK,2026-01-15T08:05:00.000,CHD_IB_004,ISBT Approach - Seg 4,"30.7253,76.7541",,CHANDIGARH,CHDTA,1292,292
293,25.4,42.5,OK,2026-01-15T08:05:00.000,CHD_IB_005,ISBT Approach - Seg 5,"30.7262,76.7551",,CHANDIGARH,CHDTA,1293,293
294,28.7,37.6,OK,2026-01-15T08:05:00.000,CHD_RG_001,Rock Garden Approach - Seg 1,"30.745,76.814",,CHANDIGARH,CHDTA,1294,294
295,32.1,33.6,OK,2026-01-15T08:05:00.000,CHD_RG_002,Rock Garden Approach - Seg 2,"30.7462,76.815",,CHANDIGARH,CHDTA,1295,295
296,37.7,28.6,OK,2026-01-15T08:05:00.000,CHD_RG_003,Rock Garden Approach - Seg 3,"30.7474,76.816",,CHANDIGARH,CHDTA,1296,296
297,26.1,41.4,OK,2026-01-15T08:05:00.000,CHD_RS_001,Rose Garden Approach - Seg 1,"30.738,76.782",,CHANDIGARH,CHDTA,1297,297
298,31.2,34.6,OK,2026-01-15T08:05:00.000,CHD_RS_002,Rose Garden Approach - Seg 2,"30.739,76.7828",,CHANDIGARH,CHDTA,1298,298
299,34.4,31.4,OK,2026-01-15T08:05:00.000,CHD_RS_003,Rose Garden Approach - Seg 3,"30.74,76.7836",,CHANDIGARH,CHDTA,1299,299
300,27.9,38.7,OK,2026-01-15T08:05:00.000,CHD_RS_004,Rose Garden Approach - Seg 4,"30.741,76.7844",,CHANDIGARH,CHDTA,1300,300
301,35.4,30.5,OK,2026-01-15T08:10:00.000,CHD_MM_001,Madhya Marg - Sec 1 to 2,"30.765,76.7764",,CHANDIGARH,CHDTA,1301,301
302,32.4,33.3,OK,2026-01-15T08:10:00.000,CHD_MM_002,Madhya Marg - Sec 2 to 3,"30.7623,76.7747",,CHANDIGARH,CHDTA,1302,302
303,28.7,37.6,OK,2026-01-15T08:10:00.000,CHD_MM_003,Madhya Marg - Sec 3 to 4,"30.7595,76.7754",,CHANDIGARH,CHDTA,1303,303
304,34.8,31.0,OK,2026-01-15T08:10:00.000,CHD_MM_004,Madhya Marg - Sec 4 to 5,"30.7568,76.7752",,CHANDIGARH,CHDTA,1304,304
305,25.1,43.0,OK,2026-01-15T08:10:00.000,CHD_MM_005,Madhya Marg - Sec 5 to 6,"30.7541,76.7767",,CHANDIGARH,CHDTA,1305,305
306,36.3,29.8,OK,2026-01-15T08:10:00.000,CHD_MM_006,Madhya Marg - Sec 6 to 7,"30.7514,76.7765",,CHANDIGARH,CHDTA,1306,306
307,36.6,29.5,OK,2026-01-15T08:10:00.000,CHD_MM_007,Madhya Marg - Sec 7 to 8,"30.7486,76.7771",,CHANDIGARH,CHDTA,1307,307
308,26.6,40.6,OK,2026-01-15T08:10:00.000,CHD_MM_008,Madhya Marg - Sec 8 to 9,"30.7459,76.7748",,CHANDIGARH,CHDTA,1308,308
309,31.4,34.4,OK,2026-01-15T08:10:00.000,CHD_MM_009,Madhya Marg - Sec 9 to 10,"30.7432,76.7758",,CHANDIGARH,CHDTA,1309,309
310,27.6,39.1,OK,2026-01-15T08:10:00.000,CHD_MM_010,Madhya Marg - Sec 10 to 11,"30.7405,76.7747",,CHANDIGARH,CHDTA,1310,310
311,39.4,27.4,OK,2026-01-15T08:10:00.000,CHD_MM_011,Madhya Marg - Sec 11 to 12,"30.7377,76.7752",,CHANDIGARH,CHDTA,1311,311
312,32.8,32.9,OK,2026-01-15T08:10:00.000,CHD_MM_012,Madhya Marg - Sec 12 to 13,"30.735,76.776",,CHANDIGARH,CHDTA,1312,312
313,25.8,41.9,OK,2026-01-15T08:10:00.000,CHD_MM_013,Madhya Marg - Sec 13 to 14,"30.7323,76.7747",,CHANDIGARH,CHDTA,1313,313
314,28.7,37.6,OK,2026-01-15T08:10:00.000,CHD_MM_014,Madhya Marg - Sec 14 to 15,"30.7295,76.7752",,CHANDIGARH,CHDTA,1314,314
315,37.7,28.6,OK,2026-01-15T08:10:00.000,CHD_MM_015,Madhya Marg - Sec 15 to 16,"30.7268,76.7764",,CHANDIGARH,CHDTA,1315,315
316,31.8,34.0,OK,2026-01-15T08:10:00.000,CHD_MM_016,Madhya Marg - Sec 16 to 17,"30.7241,76.7761",,CHANDIGARH,CHDTA,1316,316
317,37.0,29.2,OK,2026-01-15T08:10:00.000,CHD_MM_017,Madhya Marg - Sec 17 to 18,"30.7214,76.7752",,CHANDIGARH,CHDTA,1317,317
318,35.0,30.9,OK,2026-01-15T08:10:00.000,CHD_MM_018,Madhya Marg - Sec 18 to 19,"30.7186,76.7762",,CHANDIGARH,CHDTA,1318,318
319,39.8,27.1,OK,2026-01-15T08:10:00.000,CHD_MM_019,Madhya Marg - Sec 19 to 20,"30.7159,76.7769",,CHANDIGARH,CHDTA,1319,319
320,33.9,31.9,OK,2026-01-15T08:10:00.000,CHD_MM_020,Madhya Marg - Sec 20 to 21,"30.7132,76.7746",,CHANDIGARH,CHDTA,1320,320
321,39.3,27.5,OK,2026-01-15T08:10:00.000,CHD_MM_021,Madhya Marg - Sec 21 to 22,"30.7105,76.7769",,CHANDIGARH,CHDTA,1321,321
322,38.4,28.1,OK,2026-01-15T08:10:00.000,CHD_MM_022,Madhya Marg - Sec 22 to 23,"30.7077,76.7766",,CHANDIGARH,CHDTA,1322,322
323,34.2,31.6,OK,2026-01-15T08:10:00.000,CHD_MM_023,Madhya Marg - Sec 23 to 24,"30.705,76.7756",,CHANDIGARH,CHDTA,1323,323
324,35.8,30.2,OK,2026-01-15T08:10:00.000,CHD_JM_001,Jan Marg - Seg 1,"30.7516,76.77",,CHANDIGARH,CHDTA,1324,324
325,32.6,33.1,OK,2026-01-15T08:10:00.000,CHD_JM_002,Jan Marg - Seg 2,"30.7596,76.773",,CHANDIGARH,CHDTA,1325,325
326,37.5,28.8,OK,2026-01-15T08:10:00.000,CHD_JM_003,Jan Marg - Seg 3,"30.7534,76.776",,CHANDIGARH,CHDTA,1326,326
327,33.2,32.5,OK,2026-01-15T08:10:00.000,CHD_JM_004,Jan Marg - Seg 4,"30.7509,76.779",,CHANDIGARH,CHDTA,1327,327
328,38.5,28.1,OK,2026-01-15T08:10:00.000,CHD_JM_005,Jan Marg - Seg 5,"30.751,76.782",,CHANDIGARH,CHDTA,1328,328
329,36.2,29.8,OK,2026-01-15T08:10:00.000,CHD_JM_006,Jan Marg - Seg 6,"30.7585,76.785",,CHANDIGARH,CHDTA,1329,329
